Page,Word,Count,Translated Word
198,cpu,1,cpu (translated to ko)
198,board,1,board (translated to ko)
198,check,1,check (translated to ko)
198,battery,1,battery (translated to ko)
198,plug,1,plug (translated to ko)
198,"on,",1,"on, (translated to ko)"
198,key,1,key (translated to ko)
198,switch,1,switch (translated to ko)
198,on,1,on (translated to ko)
199,5.96,1,5.96 (translated to ko)
199,2.,1,2. (translated to ko)
199,failure,1,failure (translated to ko)
199,in,1,in (translated to ko)
199,traveling,1,traveling (translated to ko)
199,only,1,only (translated to ko)
199,or,1,or (translated to ko)
199,wobbling,1,wobbling (translated to ko)
199,related,1,related (translated to ko)
199,portion,1,portion (translated to ko)
201,inspection,1,inspection (translated to ko)
201,1:,1,1: (translated to ko)
201,motor,1,motor (translated to ko)
201,voltage,1,voltage (translated to ko)
201,check,1,check (translated to ko)
201,battery,1,battery (translated to ko)
201,plug,1,plug (translated to ko)
201,"on,",1,"on, (translated to ko)"
201,key,1,key (translated to ko)
201,switch,1,switch (translated to ko)
201,on,1,on (translated to ko)
202,3.,1,3. (translated to ko)
202,vehicle,1,vehicle (translated to ko)
202,can,1,can (translated to ko)
202,travel,1,travel (translated to ko)
202,only,1,only (translated to ko)
202,slowly.,1,slowly. (translated to ko)
204,inspection,1,inspection (translated to ko)
204,1:,1,1: (translated to ko)
204,rotary,1,rotary (translated to ko)
204,sensor,1,sensor (translated to ko)
204,signal,1,signal (translated to ko)
204,voltage,1,voltage (translated to ko)
204,check,1,check (translated to ko)
204,battery,1,battery (translated to ko)
204,plug,1,plug (translated to ko)
204,"on,",1,"on, (translated to ko)"
204,key,1,key (translated to ko)
204,switch,1,switch (translated to ko)
204,on,1,on (translated to ko)
205,4.,1,4. (translated to ko)
205,failure,1,failure (translated to ko)
205,in,1,in (translated to ko)
205,material,1,material (translated to ko)
205,handling,1,handling (translated to ko)
205,only,1,only (translated to ko)
205,or,1,or (translated to ko)
205,wobbling,1,wobbling (translated to ko)
205,related,1,related (translated to ko)
205,portion,1,portion (translated to ko)
207,inspection,1,inspection (translated to ko)
207,1:,1,1: (translated to ko)
207,pump,1,pump (translated to ko)
207,motor,1,motor (translated to ko)
207,voltage,1,voltage (translated to ko)
207,check,1,check (translated to ko)
207,battery,1,battery (translated to ko)
207,plug,1,plug (translated to ko)
207,"on,",1,"on, (translated to ko)"
207,key,1,key (translated to ko)
207,switch,1,switch (translated to ko)
207,on,1,on (translated to ko)
208,failure,1,failure (translated to ko)
208,in,1,in (translated to ko)
208,concurrent,1,concurrent (translated to ko)
208,traveling,1,traveling (translated to ko)
208,and,1,and (translated to ko)
208,material,1,material (translated to ko)
208,handling,1,handling (translated to ko)
211,inspection,1,inspection (translated to ko)
211,1:,1,1: (translated to ko)
211,resistance,1,resistance (translated to ko)
211,check,1,check (translated to ko)
211,between,1,between (translated to ko)
211,shunt,1,shunt (translated to ko)
211,and,1,and (translated to ko)
211,cn145,1,cn145 (translated to ko)
211,battery,1,battery (translated to ko)
211,plug,1,plug (translated to ko)
211,off,1,off (translated to ko)
212,multi-display,2,multi-display (translated to ko)
212,–,2,– (translated to ko)
212,mcs,2,mcs (translated to ko)
212,communication,2,communication (translated to ko)
212,system,2,system (translated to ko)
212,troubleshooting,1,troubleshooting (translated to ko)
212,when,1,when (translated to ko)
212,an,1,an (translated to ko)
212,error,2,error (translated to ko)
212,code,2,code (translated to ko)
212,is,1,is (translated to ko)
212,displayed,1,displayed (translated to ko)
212,f1:,1,f1: (translated to ko)
212,related,1,related (translated to ko)
212,portion,1,portion (translated to ko)
213,5-110,1,5-110 (translated to ko)
213,error,3,error (translated to ko)
213,code,3,code (translated to ko)
213,f1-1:,1,f1-1: (translated to ko)
213,no,1,no (translated to ko)
213,communication,3,communication (translated to ko)
213,between,3,between (translated to ko)
213,multi-display,3,multi-display (translated to ko)
213,and,3,and (translated to ko)
213,mcs,3,mcs (translated to ko)
213,f1-2:,1,f1-2: (translated to ko)
213,defective,1,defective (translated to ko)
213,data,2,data (translated to ko)
213,f1-3:,1,f1-3: (translated to ko)
213,improper,1,improper (translated to ko)
214,when,2,when (translated to ko)
214,no,2,no (translated to ko)
214,error,2,error (translated to ko)
214,code,2,code (translated to ko)
214,is,3,is (translated to ko)
214,displayed,1,displayed (translated to ko)
214,an,1,an (translated to ko)
214,f1-1,2,f1-1 (translated to ko)
214,"occurs,",1,"occurs, (translated to ko)"
214,remains,1,remains (translated to ko)
214,on,2,on (translated to ko)
214,the,5,the (translated to ko)
214,multi-display,2,multi-display (translated to ko)
214,regardless,1,regardless (translated to ko)
214,of,2,of (translated to ko)
214,or,1,or (translated to ko)
214,off,1,off (translated to ko)
214,key,1,key (translated to ko)
214,"switch,",1,"switch, (translated to ko)"
214,since,1,since (translated to ko)
214,communication,1,communication (translated to ko)
214,data,1,data (translated to ko)
214,sent,1,sent (translated to ko)
214,from,2,from (translated to ko)
214,cpu,1,cpu (translated to ko)
214,to,1,to (translated to ko)
214,multi-display.,1,multi-display. (translated to ko)
214,(the,1,(the (translated to ko)
214,power,1,power (translated to ko)
214,for,1,for (translated to ko)
214,directly,1,directly (translated to ko)
214,supplied,1,supplied (translated to ko)
214,cpu.),1,cpu.) (translated to ko)
215,inspection,1,inspection (translated to ko)
215,1:,1,1: (translated to ko)
215,display,1,display (translated to ko)
215,power,1,power (translated to ko)
215,supply,1,supply (translated to ko)
215,voltage,1,voltage (translated to ko)
215,check,1,check (translated to ko)
215,battery,1,battery (translated to ko)
215,plug,1,plug (translated to ko)
215,on,1,on (translated to ko)
216,sas,1,sas (translated to ko)
216,troubleshooting,1,troubleshooting (translated to ko)
216,when,1,when (translated to ko)
216,an,1,an (translated to ko)
216,error,2,error (translated to ko)
216,code,2,code (translated to ko)
216,is,1,is (translated to ko)
216,displayed,1,displayed (translated to ko)
216,51:,1,51: (translated to ko)
216,vehicle,1,vehicle (translated to ko)
216,speed,1,speed (translated to ko)
216,sensor,1,sensor (translated to ko)
216,abnormality,1,abnormality (translated to ko)
216,related,1,related (translated to ko)
216,portion,1,portion (translated to ko)
217,5-114,1,5-114 (translated to ko)
217,for,1,for (translated to ko)
217,51-1,1,51-1 (translated to ko)
219,error,1,error (translated to ko)
219,code,1,code (translated to ko)
219,52:,1,52: (translated to ko)
219,yaw,1,yaw (translated to ko)
219,rate,1,rate (translated to ko)
219,sensor,1,sensor (translated to ko)
219,abnormality,1,abnormality (translated to ko)
221,error,1,error (translated to ko)
221,code,1,code (translated to ko)
221,54:,1,54: (translated to ko)
221,swing,1,swing (translated to ko)
221,solenoid,1,solenoid (translated to ko)
221,abnormality,1,abnormality (translated to ko)
223,<for,1,<for (translated to ko)
223,54-2>,1,54-2> (translated to ko)
224,error,1,error (translated to ko)
224,code,1,code (translated to ko)
224,61:,1,61: (translated to ko)
224,pressure,1,pressure (translated to ko)
224,sensor,1,sensor (translated to ko)
224,abnormality,1,abnormality (translated to ko)
226,inspection,2,inspection (translated to ko)
226,1,3,1 (translated to ko)
226,<for,2,<for (translated to ko)
226,61-1>:,1,61-1>: (translated to ko)
226,pressure,2,pressure (translated to ko)
226,sensor,2,sensor (translated to ko)
226,resistance,2,resistance (translated to ko)
226,check,2,check (translated to ko)
226,battery,2,battery (translated to ko)
226,plug,2,plug (translated to ko)
226,"off,",2,"off, (translated to ko)"
226,cn90,1,cn90 (translated to ko)
226,disconnection,2,disconnection (translated to ko)
226,61-2>:,1,61-2>: (translated to ko)
226,2,1,2 (translated to ko)
226,cn102,1,cn102 (translated to ko)
227,error,1,error (translated to ko)
227,code,1,code (translated to ko)
227,62:,1,62: (translated to ko)
227,tilt,1,tilt (translated to ko)
227,angle,1,angle (translated to ko)
227,sensor,1,sensor (translated to ko)
227,abnormality,1,abnormality (translated to ko)
228,<for,1,<for (translated to ko)
228,62-2>,1,62-2> (translated to ko)
229,inspection,2,inspection (translated to ko)
229,1,3,1 (translated to ko)
229,<for,2,<for (translated to ko)
229,62-1>:,1,62-1>: (translated to ko)
229,tilt,2,tilt (translated to ko)
229,angle,2,angle (translated to ko)
229,sensor,2,sensor (translated to ko)
229,resistance,2,resistance (translated to ko)
229,check,2,check (translated to ko)
229,battery,2,battery (translated to ko)
229,plug,2,plug (translated to ko)
229,"off,",2,"off, (translated to ko)"
229,connector,2,connector (translated to ko)
229,cn86,1,cn86 (translated to ko)
229,disconnection,2,disconnection (translated to ko)
229,62-2>:,1,62-2>: (translated to ko)
229,2,1,2 (translated to ko)
229,cn102,1,cn102 (translated to ko)
230,error,1,error (translated to ko)
230,code,1,code (translated to ko)
230,63:,1,63: (translated to ko)
230,tilt,1,tilt (translated to ko)
230,switch,1,switch (translated to ko)
230,abnormality,1,abnormality (translated to ko)
232,inspection,1,inspection (translated to ko)
232,1,1,1 (translated to ko)
232,forward/backward,1,forward/backward (translated to ko)
232,tilt,1,tilt (translated to ko)
232,switch,1,switch (translated to ko)
232,check:,1,check: (translated to ko)
232,battery,1,battery (translated to ko)
232,plug,1,plug (translated to ko)
232,off,1,off (translated to ko)
233,error,1,error (translated to ko)
233,code,1,code (translated to ko)
233,64:,1,64: (translated to ko)
233,lift,1,lift (translated to ko)
233,solenoid,1,solenoid (translated to ko)
233,abnormality,1,abnormality (translated to ko)
236,error,1,error (translated to ko)
236,code,1,code (translated to ko)
236,65:,1,65: (translated to ko)
236,tilt,1,tilt (translated to ko)
236,solenoid,1,solenoid (translated to ko)
236,abnormality,1,abnormality (translated to ko)
236,(sas,1,(sas (translated to ko)
236,vehicle),1,vehicle) (translated to ko)
237,s-134,1,s-134 (translated to ko)
237,<for,1,<for (translated to ko)
237,65-2>,1,65-2> (translated to ko)
239,error,1,error (translated to ko)
239,code,1,code (translated to ko)
239,65:,1,65: (translated to ko)
239,ps,1,ps (translated to ko)
239,contactor,1,contactor (translated to ko)
239,abnormality,1,abnormality (translated to ko)
239,(vehicle,1,(vehicle (translated to ko)
239,without,1,without (translated to ko)
239,sas),1,sas) (translated to ko)
241,5-138,1,5-138 (translated to ko)
241,error,1,error (translated to ko)
241,code,1,code (translated to ko)
241,66:,1,66: (translated to ko)
241,tilt,1,tilt (translated to ko)
241,switching,1,switching (translated to ko)
241,value,1,value (translated to ko)
241,abnormality,1,abnormality (translated to ko)
242,error,1,error (translated to ko)
242,code,1,code (translated to ko)
242,67:,1,67: (translated to ko)
242,lifting,1,lifting (translated to ko)
242,height,1,height (translated to ko)
242,switch,1,switch (translated to ko)
242,abnormality,1,abnormality (translated to ko)
242,(sas,1,(sas (translated to ko)
242,vehicle),1,vehicle) (translated to ko)
245,inspection,1,inspection (translated to ko)
245,3:,1,3: (translated to ko)
245,lifting,1,lifting (translated to ko)
245,height,1,height (translated to ko)
245,switch,2,switch (translated to ko)
245,on,2,on (translated to ko)
245,voltage,1,voltage (translated to ko)
245,check,1,check (translated to ko)
245,battery,1,battery (translated to ko)
245,plug,1,plug (translated to ko)
245,"on,",1,"on, (translated to ko)"
245,key,1,key (translated to ko)
246,error,1,error (translated to ko)
246,code,1,code (translated to ko)
246,67:,1,67: (translated to ko)
246,mode,1,mode (translated to ko)
246,switch,1,switch (translated to ko)
246,abnormality,1,abnormality (translated to ko)
246,(vehicle,1,(vehicle (translated to ko)
246,without,1,without (translated to ko)
246,sas),1,sas) (translated to ko)
247,error,1,error (translated to ko)
247,code,1,code (translated to ko)
247,71:,1,71: (translated to ko)
247,tire,1,tire (translated to ko)
247,angle,1,angle (translated to ko)
247,sensor,1,sensor (translated to ko)
247,abnormality,1,abnormality (translated to ko)
248,<for,1,<for (translated to ko)
248,71-2>,1,71-2> (translated to ko)
249,inspection,1,inspection (translated to ko)
249,1,1,1 (translated to ko)
249,<for,1,<for (translated to ko)
249,71-1>:,1,71-1>: (translated to ko)
249,tire,1,tire (translated to ko)
249,angle,1,angle (translated to ko)
249,sensor,1,sensor (translated to ko)
249,signal,1,signal (translated to ko)
249,voltage,1,voltage (translated to ko)
249,check,1,check (translated to ko)
249,battery,1,battery (translated to ko)
249,plug,1,plug (translated to ko)
249,"on,",1,"on, (translated to ko)"
249,key,1,key (translated to ko)
249,switch,1,switch (translated to ko)
249,on,1,on (translated to ko)
250,error,1,error (translated to ko)
250,code,1,code (translated to ko)
250,72:,1,72: (translated to ko)
250,steering,1,steering (translated to ko)
250,angle,1,angle (translated to ko)
250,sensor,1,sensor (translated to ko)
250,abnormality,1,abnormality (translated to ko)
255,5-152,1,5-152 (translated to ko)
255,inspection,1,inspection (translated to ko)
255,2,1,2 (translated to ko)
255,<for,1,<for (translated to ko)
255,72-4>:,1,72-4>: (translated to ko)
255,steering,1,steering (translated to ko)
255,angle,1,angle (translated to ko)
255,sensor,1,sensor (translated to ko)
255,check,1,check (translated to ko)
255,battery,1,battery (translated to ko)
255,plug,1,plug (translated to ko)
255,"on,",2,"on, (translated to ko)"
255,key,1,key (translated to ko)
255,switch,1,switch (translated to ko)
255,sst7,1,sst7 (translated to ko)
255,set,1,set (translated to ko)
255,to,1,to (translated to ko)
255,cn19,1,cn19 (translated to ko)
257,5-154,1,5-154 (translated to ko)
257,error,1,error (translated to ko)
257,code,1,code (translated to ko)
257,73:,1,73: (translated to ko)
257,knob,1,knob (translated to ko)
257,position,1,position (translated to ko)
257,compensation,1,compensation (translated to ko)
257,solenoid,1,solenoid (translated to ko)
257,abnormality,1,abnormality (translated to ko)
257,related,1,related (translated to ko)
257,portion,1,portion (translated to ko)
259,<for,1,<for (translated to ko)
259,73-2>,1,73-2> (translated to ko)
260,error,1,error (translated to ko)
260,code,1,code (translated to ko)
260,74:,1,74: (translated to ko)
260,tire,1,tire (translated to ko)
260,angle,1,angle (translated to ko)
260,matching,1,matching (translated to ko)
260,value,1,value (translated to ko)
260,abnormality,1,abnormality (translated to ko)
264,swing,2,swing (translated to ko)
264,lock,2,lock (translated to ko)
264,always,1,always (translated to ko)
264,occurs,1,occurs (translated to ko)
264,during,1,during (translated to ko)
264,traveling,1,traveling (translated to ko)
264,or,1,or (translated to ko)
264,loading,1,loading (translated to ko)
264,work.,1,work. (translated to ko)
264,frequently,1,frequently (translated to ko)
264,occurs.,1,occurs. (translated to ko)
265,inspection,1,inspection (translated to ko)
265,2:,1,2: (translated to ko)
265,inspect,1,inspect (translated to ko)
265,the,7,the (translated to ko)
265,operation,1,operation (translated to ko)
265,of,2,of (translated to ko)
265,each,1,each (translated to ko)
265,lifting,6,lifting (translated to ko)
265,height,9,height (translated to ko)
265,switch.,2,switch. (translated to ko)
265,(lifting,1,(lifting (translated to ko)
265,"mh1,",1,"mh1, (translated to ko)"
265,mh2-1,2,mh2-1 (translated to ko)
265,on/off),1,on/off) (translated to ko)
265,analyzer:,1,analyzer: (translated to ko)
265,i/o,1,i/o (translated to ko)
265,monitor,1,monitor (translated to ko)
265,3/lifting,1,3/lifting (translated to ko)
265,switch,1,switch (translated to ko)
265,standard:,1,standard: (translated to ko)
265,(1),1,(1) (translated to ko)
265,lift,1,lift (translated to ko)
265,and,1,and (translated to ko)
265,lower,1,lower (translated to ko)
265,fork,1,fork (translated to ko)
265,at,3,at (translated to ko)
265,a,4,a (translated to ko)
265,approximately,1,approximately (translated to ko)
265,2200,1,2200 (translated to ko)
265,mm,1,mm (translated to ko)
265,(87,1,(87 (translated to ko)
265,in),1,in) (translated to ko)
265,to,1,to (translated to ko)
265,activate,1,activate (translated to ko)
265,note:,1,note: (translated to ko)
265,•,3,• (translated to ko)
265,mh1,1,mh1 (translated to ko)
265,only,2,only (translated to ko)
265,is,2,is (translated to ko)
265,turned,2,turned (translated to ko)
265,on,2,on (translated to ko)
265,for,2,for (translated to ko)
265,small,1,small (translated to ko)
265,(below,1,(below (translated to ko)
265,switch).,2,switch). (translated to ko)
265,large,1,large (translated to ko)
265,(above,1,(above (translated to ko)
265,stopping,1,stopping (translated to ko)
265,with,1,with (translated to ko)
265,automatic,1,automatic (translated to ko)
265,leveling,1,leveling (translated to ko)
265,fails.,1,fails. (translated to ko)
265,(does,1,(does (translated to ko)
265,not,1,not (translated to ko)
265,stop,1,stop (translated to ko)
265,horizontal,1,horizontal (translated to ko)
265,position,1,position (translated to ko)
265,but,1,but (translated to ko)
265,tilts,1,tilts (translated to ko)
265,forward-most,1,forward-most (translated to ko)
265,position.),1,position.) (translated to ko)
265,related,1,related (translated to ko)
265,portion,1,portion (translated to ko)
269,active,1,active (translated to ko)
269,fork,1,fork (translated to ko)
269,leveling,1,leveling (translated to ko)
269,is,1,is (translated to ko)
269,not,1,not (translated to ko)
269,provided.,1,provided. (translated to ko)
269,(stops,1,(stops (translated to ko)
269,at,1,at (translated to ko)
269,a,1,a (translated to ko)
269,non-horizontal,1,non-horizontal (translated to ko)
269,position.),1,position.) (translated to ko)
270,inspection,1,inspection (translated to ko)
270,1:,1,1: (translated to ko)
270,inspect,1,inspect (translated to ko)
270,the,3,the (translated to ko)
270,tilt,2,tilt (translated to ko)
270,angle,2,angle (translated to ko)
270,sensor.,2,sensor. (translated to ko)
270,turn,1,turn (translated to ko)
270,key,1,key (translated to ko)
270,switch,1,switch (translated to ko)
270,off,1,off (translated to ko)
270,and,1,and (translated to ko)
270,remove,1,remove (translated to ko)
270,standard:,1,standard: (translated to ko)
271,active,1,active (translated to ko)
271,fork,1,fork (translated to ko)
271,leveling,1,leveling (translated to ko)
271,is,2,is (translated to ko)
271,not,1,not (translated to ko)
271,provided.,1,provided. (translated to ko)
271,(stops,1,(stops (translated to ko)
271,at,1,at (translated to ko)
271,a,1,a (translated to ko)
271,position,1,position (translated to ko)
271,when,1,when (translated to ko)
271,the,1,the (translated to ko)
271,knob,1,knob (translated to ko)
271,switch,1,switch (translated to ko)
271,pressed.),1,pressed.) (translated to ko)
274,the,2,the (translated to ko)
274,active,1,active (translated to ko)
274,mast,1,mast (translated to ko)
274,rear,1,rear (translated to ko)
274,tilt,1,tilt (translated to ko)
274,speed,2,speed (translated to ko)
274,is,2,is (translated to ko)
274,not,1,not (translated to ko)
274,"regulated,",1,"regulated, (translated to ko)"
274,or,1,or (translated to ko)
274,backward,1,backward (translated to ko)
274,tilting,1,tilting (translated to ko)
274,always,1,always (translated to ko)
274,slow.,1,slow. (translated to ko)
281,inspection,1,inspection (translated to ko)
281,11:,1,11: (translated to ko)
281,inspect,1,inspect (translated to ko)
281,continuity,1,continuity (translated to ko)
281,of,1,of (translated to ko)
281,the,5,the (translated to ko)
281,backward,2,backward (translated to ko)
281,lift,2,lift (translated to ko)
281,lever,2,lever (translated to ko)
281,switch,4,switch (translated to ko)
281,only,1,only (translated to ko)
281,(removed,1,(removed (translated to ko)
281,from,1,from (translated to ko)
281,vehicle).,1,vehicle). (translated to ko)
281,turn,1,turn (translated to ko)
281,key,1,key (translated to ko)
281,off,1,off (translated to ko)
281,and,1,and (translated to ko)
281,disconnect,1,disconnect (translated to ko)
281,cn87.,1,cn87. (translated to ko)
281,remove,1,remove (translated to ko)
281,(lower-side,1,(lower-side (translated to ko)
281,on,1,on (translated to ko)
281,control,1,control (translated to ko)
281,valve).,1,valve). (translated to ko)
282,the,2,the (translated to ko)
282,knob,1,knob (translated to ko)
282,position,1,position (translated to ko)
282,runs,1,runs (translated to ko)
282,out,1,out (translated to ko)
282,to,1,to (translated to ko)
282,a,1,a (translated to ko)
282,certain,1,certain (translated to ko)
282,point,1,point (translated to ko)
282,(at,1,(at (translated to ko)
282,least,1,least (translated to ko)
282,by,1,by (translated to ko)
282,10,1,10 (translated to ko)
282,degrees,1,degrees (translated to ko)
282,from,1,from (translated to ko)
282,straight-forward,1,straight-forward (translated to ko)
282,position).,1,position). (translated to ko)
284,the,1,the (translated to ko)
284,knob,2,knob (translated to ko)
284,position,2,position (translated to ko)
284,runs,1,runs (translated to ko)
284,out.,1,out. (translated to ko)
284,(the,1,(the (translated to ko)
284,in,1,in (translated to ko)
284,straight-forward,1,straight-forward (translated to ko)
284,status,1,status (translated to ko)
284,is,1,is (translated to ko)
284,not,1,not (translated to ko)
284,constant.),1,constant.) (translated to ko)
287,plug-in,1,plug-in (translated to ko)
287,analyzer,1,analyzer (translated to ko)
287,•,1,• (translated to ko)
287,no,1,no (translated to ko)
287,display,1,display (translated to ko)
287,on,1,on (translated to ko)
287,screen,1,screen (translated to ko)
287,related,1,related (translated to ko)
287,portion,1,portion (translated to ko)
288,inspection,1,inspection (translated to ko)
288,1,1,1 (translated to ko)
288,analyzer,1,analyzer (translated to ko)
288,supply,1,supply (translated to ko)
288,voltage,1,voltage (translated to ko)
288,check,1,check (translated to ko)
288,battery,1,battery (translated to ko)
288,plug,1,plug (translated to ko)
288,"on,",1,"on, (translated to ko)"
288,key,1,key (translated to ko)
288,switch,1,switch (translated to ko)
288,on,1,on (translated to ko)
290,5-187,1,5-187 (translated to ko)
291,appendix,1,appendix (translated to ko)
302,with,1,with (translated to ko)
302,voice,1,voice (translated to ko)
302,warning,1,warning (translated to ko)
313,connecting,1,connecting (translated to ko)
313,diagram,1,diagram (translated to ko)
313,(for,1,(for (translated to ko)
313,vehicle,1,vehicle (translated to ko)
313,without,1,without (translated to ko)
313,sas),1,sas) (translated to ko)
314,connecting,1,connecting (translated to ko)
314,diagram,1,diagram (translated to ko)
314,(for,1,(for (translated to ko)
314,vehicle,1,vehicle (translated to ko)
314,with,1,with (translated to ko)
314,sas),1,sas) (translated to ko)
